Time,Current,Voltage,Pressure,Power
1411619660.219973,6.070000e-08,2.678500e-01,2.584684e+02,4.064624e-09
1411619660.979912,6.072000e-08,2.685000e-01,2.576703e+02,4.075830e-09
1411619661.739656,6.079500e-08,2.677250e-01,2.577955e+02,4.069085e-09
1411619662.515773,6.058000e-08,2.672250e-01,2.577485e+02,4.047123e-09
1411619663.302832,6.086500e-08,2.681750e-01,2.571383e+02,4.080618e-09
1411619664.072632,6.109500e-08,2.701750e-01,2.590317e+02,4.126585e-09
1411619664.854734,6.115500e-08,2.706250e-01,2.577016e+02,4.137518e-09
1411619665.618635,6.112000e-08,2.702750e-01,2.575295e+02,4.129802e-09
1411619666.386552,6.078000e-08,2.693000e-01,2.569974e+02,4.092013e-09
1411619667.145926,6.075000e-08,2.685500e-01,2.574043e+02,4.078603e-09
1411619667.922425,6.067000e-08,2.687500e-01,2.579363e+02,4.076266e-09
1411619668.704649,6.089000e-08,2.701000e-01,2.583588e+02,4.111597e-09
1411619669.473132,6.022500e-08,2.699000e-01,2.547284e+02,4.063682e-09
1411619670.243488,6.113000e-08,2.648750e-01,2.563089e+02,4.047952e-09
1411619671.015987,6.177000e-08,2.705750e-01,2.608469e+02,4.178354e-09
1411619671.785936,6.193500e-08,2.733000e-01,2.623022e+02,4.231709e-09
1411619672.541332,6.158500e-08,2.774000e-01,2.620205e+02,4.270920e-09
1411619673.315766,6.082500e-08,2.665500e-01,2.593916e+02,4.053226e-09
1411619674.100718,6.167000e-08,2.747500e-01,2.633976e+02,4.235958e-09
1411619674.871745,6.304500e-08,2.760750e-01,2.651189e+02,4.351287e-09
1411619675.641381,6.173500e-08,2.729500e-01,2.618328e+02,4.212642e-09
1411619676.405120,6.192000e-08,2.752750e-01,2.598611e+02,4.261257e-09
1411619677.179975,6.261500e-08,2.692000e-01,2.613790e+02,4.213989e-09
1411619677.938420,6.150000e-08,2.722750e-01,2.622866e+02,4.186228e-09
1411619678.715772,6.185500e-08,2.771500e-01,2.642739e+02,4.285778e-09
1411619679.525202,6.155500e-08,2.769000e-01,2.590787e+02,4.261145e-09
1411619680.291050,6.086500e-08,2.729750e-01,2.556204e+02,4.153656e-09
1411619681.082138,6.075500e-08,2.697750e-01,2.563558e+02,4.097545e-09
1411619681.867096,6.187000e-08,2.739750e-01,2.605809e+02,4.237708e-09
1411619682.615943,6.169500e-08,2.702500e-01,2.550727e+02,4.168268e-09
1411619683.383535,6.015000e-08,2.706000e-01,2.563089e+02,4.069148e-09
1411619684.163586,6.044500e-08,2.719750e-01,2.560272e+02,4.109882e-09
1411619684.932672,6.125500e-08,2.725250e-01,2.561524e+02,4.173380e-09
1411619685.692978,6.143500e-08,2.725000e-01,2.573417e+02,4.185259e-09
1411619686.474171,6.136000e-08,2.728750e-01,2.574199e+02,4.185902e-09
1411619687.295756,6.124500e-08,2.739000e-01,2.570287e+02,4.193751e-09
1411619688.062888,6.111000e-08,2.734250e-01,2.557612e+02,4.177250e-09
1411619688.847571,6.076500e-08,2.713000e-01,2.551666e+02,4.121386e-09
1411619689.615773,6.090000e-08,2.718000e-01,2.557299e+02,4.138155e-09
1411619690.384999,6.134000e-08,2.727000e-01,2.561211e+02,4.181855e-09
1411619691.156547,6.128000e-08,2.735750e-01,2.561837e+02,4.191169e-09
1411619691.921236,6.141500e-08,2.738000e-01,2.564967e+02,4.203857e-09
1411619692.706918,6.123000e-08,2.737500e-01,2.560742e+02,4.190428e-09
1411619693.484264,6.120500e-08,2.729500e-01,2.557456e+02,4.176476e-09
1411619694.265255,6.134500e-08,2.735750e-01,2.552761e+02,4.195615e-09
1411619695.034139,6.134000e-08,2.740500e-01,2.559020e+02,4.202557e-09
1411619695.797988,6.145500e-08,2.741000e-01,2.570131e+02,4.211204e-09
1411619696.560000,6.165000e-08,2.745750e-01,2.569661e+02,4.231887e-09
1411619697.330227,6.157500e-08,2.748750e-01,2.571852e+02,4.231357e-09
